"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G65490",0.46250941974076,0.0271728093028324,4.98614926373672,0.00544965821630227,0.995651823370157,NA
"AT1G65500",42.6210640708938,3.90593020590304,1.44712730021,2.6990923364767,0.00695288820760771,0.160404962952676
"AT1G65510",384.824948949165,-1.59400026241526,1.39304617117195,-1.14425515492731,0.2525178354027,0.888398907094793
"AT1G65520",172.86086653874,-1.32585085869572,0.659075345996632,-2.01168328742568,0.0442533334500796,0.465469763617785
"AT1G65540",555.694983572941,0.0343069998541651,0.387459924451509,0.0885433503935415,0.929444830985091,0.996150562299559
"AT1G65541",0,NA,NA,NA,NA,NA
"AT1G65550",0,NA,NA,NA,NA,NA
"AT1G65560",131.195329639254,0.804647225845458,0.457463318562086,1.75893277820537,0.0785889269484016,0.616911014228229
"AT1G65570",30.2584899408475,-0.169246694996486,0.740182947271444,-0.22865522047,0.819136901598653,0.995912776838911
"AT1G65580",530.649357394766,-0.110072000884543,0.299149289373347,-0.367950066386985,0.712910467366813,0.995818004740788
"AT1G65590",579.932947183802,-0.190593048228528,0.311350118259109,-0.612150235542593,0.54043836323806,0.980606824317575
"AT1G65610",255.768622550005,0.270284450668161,0.541310646286005,0.499314862034608,0.617557586699188,0.989307760881572
"AT1G65620",11.2016138515467,0.768954905109988,1.2939363176361,0.594275695510888,0.552327731693948,0.982533087933686
"AT1G65630",0,NA,NA,NA,NA,NA
"AT1G65640",0,NA,NA,NA,NA,NA
"AT1G65650",332.056367353212,0.488238351098769,0.325387118819149,1.50048457010412,0.133488927439629,0.750140864557595
"AT1G65660",448.70617352506,-0.866638854929203,0.342390119319417,-2.53114446366576,0.0113691012299181,0.218328767360984
"AT1G65670",0,NA,NA,NA,NA,NA
"AT1G65680",0,NA,NA,NA,NA,NA
"AT1G65681",0,NA,NA,NA,NA,NA
"AT1G65690",1044.39623106439,0.419332120991972,0.536928994645317,0.780982448655008,0.434812817617035,0.968445773245393
"AT1G65700",189.976764445173,0.163096232748188,0.375235771609702,0.434650012307011,0.663816487382554,0.995357432799861
"AT1G65710",14.8649609900064,0.23243235336563,1.07198095436894,0.216825077365725,0.8283446679172,0.995912776838911
"AT1G65720",1512.06984451988,0.0437336067154651,0.315089453162282,0.138797431258167,0.889610223897266,0.996150562299559
"AT1G65730",177.345752877626,-0.134466499928507,0.39782983931097,-0.338000035797715,0.735363160800676,0.995818004740788
"AT1G65735",0,NA,NA,NA,NA,NA
"AT1G65740",0,NA,NA,NA,NA,NA
"AT1G65760",0,NA,NA,NA,NA,NA
"AT1G65770",0,NA,NA,NA,NA,NA
"AT1G65780",0,NA,NA,NA,NA,NA
"AT1G65790",0.945152972187595,-0.0919943290826327,4.66051336697783,-0.0197390977857634,0.984251501325659,NA
"AT1G65800",16.8412073027965,1.16899856941215,1.85259251395586,0.631006851536916,0.528036044544633,0.978651946088251
"AT1G65810",1.08986530287219,3.69083419985071,4.2602983636951,0.866332328107068,0.386307942746634,NA
"AT1G65820",3233.93491752862,0.241452455686775,0.289669155625711,0.833545619191716,0.404537080705674,0.961956142800943
"AT1G65840",553.654088311894,-0.00434728917539392,0.41142348882555,-0.0105664583901218,0.991569342868986,0.999324116178341
"AT1G65845",1344.55692350497,-0.74287160657481,0.295028666671998,-2.51796415227916,0.011803533367581,0.223283506203407
"AT1G65850",128.732321965153,-0.550555574625976,0.507893607237904,-1.0839978428161,0.278365755301867,0.910207272803219
"AT1G65860",1.6673027999758,2.50585064337101,3.96646198799179,0.631759651537647,0.527543942640515,NA
"AT1G65870",0.278221081896005,1.71248552580031,4.99379608663948,0.342922597577008,0.731656691018222,NA
"AT1G65880",0,NA,NA,NA,NA,NA
"AT1G65890",0,NA,NA,NA,NA,NA
"AT1G65900",22.2487829389211,0.452605314058753,0.977899784882684,0.462834046039851,0.643483325397927,0.993931358780568
"AT1G65910",5.89774121756959,0.263453173420712,1.50219286461142,0.175379060590106,0.860781792814174,NA
"AT1G65920",91.3861698468713,0.561704191421961,0.447550768281871,1.25506251185384,0.209456067950379,0.846991141720612
"AT1G65930",7438.58368542857,-0.0305646273588789,0.243170243098492,-0.125692300872929,0.899975496545108,0.996150562299559
"AT1G65950",84.6850831128873,0.259014737540556,0.714164978022829,0.362681936963137,0.716842494513363,0.995818004740788
"AT1G65960",2018.45574634167,1.00046305362335,0.299905101877786,3.33593209104877,0.000850139275924865,0.040183832561518
"AT1G65970",3527.61685021852,-3.30783221229775,0.670041354849047,-4.9367582886626,7.94318169267514e-07,0.0001553737040247
"AT1G65980",3581.35874232446,-0.318253820130071,0.225944765400695,-1.40854699406589,0.15896916179547,0.793232873366849
"AT1G65985",114.849403507974,-0.535437708573863,3.5472324187702,-0.150945200472513,0.88001894413251,0.996150562299559
"AT1G65990",0,NA,NA,NA,NA,NA
"AT1G66000",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66020",14.9338813694123,-1.32160980698076,1.12285854224086,-1.17700472255683,0.239193621320854,0.877694849707208
"AT1G66030",1.16122525361694,-0.262182087829641,4.34943903809463,-0.0602795177799517,0.951933014720562,NA
"AT1G66040",11.5657669376449,-2.32236899157656,1.51123927612349,-1.53673149465366,0.124359075262159,0.739654940252155
"AT1G66045",0,NA,NA,NA,NA,NA
"AT1G66050",20.8932800054506,-0.795679112659036,0.870888132901511,-0.91364100921676,0.360905510407712,0.951404290426614
"AT1G66060",3.09672720157502,3.67520368814825,2.63622141085871,1.39411798759009,0.16328197821208,NA
"AT1G66070",269.183032342274,-0.139359821214379,0.318847046751745,-0.437074210453278,0.662057529771196,0.995357432799861
"AT1G66080",37.8513537598187,-0.651180713959687,0.764956863945844,-0.851264619812326,0.394622373793583,0.960497214467494
"AT1G66090",36.7126621102623,3.77194625791226,1.75981290297868,2.14337913509318,0.032082667105584,0.395041008001017
"AT1G66100",0,NA,NA,NA,NA,NA
"AT1G66110",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66120",0,NA,NA,NA,NA,NA
"AT1G66130",36.9569298136496,-0.564409932599566,0.90369661020733,-0.624556876970112,0.532261929730098,0.978732944659125
"AT1G66140",774.013203602886,0.0573245596017034,0.340869243693288,0.168171698275259,0.866448205326532,0.996150562299559
"AT1G66145",0,NA,NA,NA,NA,NA
"AT1G66150",500.382500083906,-0.316927825519331,0.4369218119603,-0.725365080991029,0.468228089339375,0.97420058809706
"AT1G66160",395.594382330007,-1.73150640424852,0.54560353795743,-3.17356154018124,0.00150580975811309,0.0600592711983197
"AT1G66170",0.943839008812907,-1.27529607773006,3.72461635934246,-0.342396626844866,0.732052426653697,NA
"AT1G66180",1616.96170645602,-0.761381243498441,0.347868695666424,-2.18870295885589,0.0286184367919254,0.370307668749565
"AT1G66190",118.003561059178,-0.37909560423514,0.546921228449807,-0.693144797669764,0.488218686826641,0.974564495945494
"AT1G66200",3892.49859736533,0.536735531667428,0.311537539063817,1.72285989444592,0.0849138644483444,0.638531594724755
"AT1G66210",0,NA,NA,NA,NA,NA
"AT1G66220",0,NA,NA,NA,NA,NA
"AT1G66230",59.0297865253639,-0.74273687863842,0.774732076916948,-0.958701596033233,0.337709094206473,0.948463448877421
"AT1G66235",0,NA,NA,NA,NA,NA
"AT1G66240",1185.62541563704,-0.143326874523826,0.270551538047446,-0.529758121347997,0.596279644580239,0.987507303752627
"AT1G66245",0,NA,NA,NA,NA,NA
"AT1G66250",130.43779530402,0.371478206542659,0.420794658711749,0.882801620343587,0.377343464879351,0.955150645475857
"AT1G66260",819.858366650824,-0.498736894939049,0.253039726571359,-1.97098258718834,0.0487258675618595,0.491455649155354
"AT1G66270",4469.71072549812,0.334135839539116,0.385623927937693,0.866481085149634,0.386226394669911,0.958114506043667
"AT1G66280",5559.71048924702,0.360562372623619,0.561153314979615,0.642538078273166,0.520523873649699,0.975725982861166
"AT1G66290",0.262536722433669,-1.33719063887338,4.97534518814371,-0.268763389937229,0.788111767636057,NA
"AT1G66300",0,NA,NA,NA,NA,NA
"AT1G66310",0,NA,NA,NA,NA,NA
"AT1G66320",0,NA,NA,NA,NA,NA
"AT1G66330",455.201189165664,0.384052134936356,0.300957504746592,1.27610087430692,0.201919862591922,0.840786091080884
"AT1G66340",446.544114879669,-0.362735714045798,0.325628271401358,-1.11395645250563,0.265297869148954,0.899010674537747
"AT1G66345",44.7538847607809,-1.12555173212669,0.692612205410832,-1.62508215034856,0.104145055687047,0.695069015941102
"AT1G66350",38.6139407811325,-0.803630392165858,0.660973382165378,-1.21582867608546,0.224050192551904,0.865464472784002
"AT1G66360",0.463949126674089,0.175616697968067,4.98615734083676,0.0352208496370064,0.971903636938027,NA
"AT1G66370",0,NA,NA,NA,NA,NA
"AT1G66380",0,NA,NA,NA,NA,NA
"AT1G66390",0,NA,NA,NA,NA,NA
"AT1G66400",188.854815815761,-1.85451814193632,0.478839485045617,-3.87294323015081,0.000107528881219503,0.00837768448721607
"AT1G66410",2817.49963903725,0.252675569514286,0.282269918991885,0.895155850884521,0.370703781518012,0.952891093045471
"AT1G66420",0.262536722433669,-1.33719063887338,4.97534518814371,-0.268763389937229,0.788111767636057,NA
"AT1G66430",88.1423640892365,1.72465609841496,0.503445804661792,3.42570358605642,0.000613209185916834,0.0317607811308531
"AT1G66440",21.7167182857467,-1.17273929628291,1.01377356541758,-1.15680595380276,0.247351648813428,0.884710127880321
"AT1G66450",42.2742338205785,-1.18628540169805,0.766307606120809,-1.54805380009634,0.121609343992691,0.73515115990209
"AT1G66460",4.58439567946247,-0.210511162001508,1.78875044953609,-0.117686154631633,0.906316337541543,NA
"AT1G66465",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66470",98.6161492763852,-0.368753967957877,0.44381450071148,-0.83087408673382,0.406044763951417,0.961956142800943
"AT1G66480",133.979365017607,-0.0433495281666306,0.445123988838628,-0.0973875352791786,0.922418643081101,0.996150562299559
"AT1G66490",0,NA,NA,NA,NA,NA
"AT1G66500",194.341935631959,-2.06008674797126,0.495327285648166,-4.15904152196159,3.19585806567653e-05,0.00341640943334851
"AT1G66510",84.3573789751337,-0.147589700217061,0.543307137930517,-0.271650581988002,0.785890702573308,0.995912776838911
"AT1G66520",25.9850012535875,-0.0248941964041212,0.755909285364887,-0.0329327829226287,0.973728189975826,0.999324116178341
"AT1G66530",223.320145487642,0.363869468735437,0.333231854370445,1.0919408332762,0.274859108244779,0.907318703554844
"AT1G66540",2.01284224647189,0.224458460420627,2.29522126329906,0.0977938223254343,0.922096012940844,NA
"AT1G66550",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66560",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66570",0,NA,NA,NA,NA,NA
"AT1G66580",3811.51466226126,0.228963768319179,0.269798323890608,0.848647853023779,0.396077271032246,0.960497214467494
"AT1G66590",74.7455811375486,0.475686033201047,0.506887448682649,0.938445081718453,0.348015727331872,0.950159074371174
"AT1G66600",2.96503016560329,2.44385836072195,2.8042118209274,0.871495634703417,0.383483588341906,NA
"AT1G66610",0,NA,NA,NA,NA,NA
"AT1G66620",26.4687409161119,0.0974739699435666,0.805555606915702,0.121002161870331,0.90368932285344,0.996150562299559
"AT1G66630",0,NA,NA,NA,NA,NA
"AT1G66640",0,NA,NA,NA,NA,NA
"AT1G66650",1.27015711275772,-0.356593459652143,3.36901038521764,-0.105845164864075,0.915705201654315,NA
"AT1G66660",80.9481553305201,-0.342025581482226,0.4678543833627,-0.73105135624448,0.464747784697428,0.97420058809706
"AT1G66670",365.145748415637,0.6384992156194,0.346716452274687,1.84156018968937,0.0655395087751543,0.563119134508768
"AT1G66680",537.016295468554,-0.0919904099387678,0.358728858427837,-0.256434373141666,0.797615449018312,0.995912776838911
"AT1G66690",6.95632010880786,-0.40710619984721,1.47778279552517,-0.275484462994127,0.782944060936278,NA
"AT1G66700",1373.76648664451,2.74684732450339,2.11459219044528,1.29899624944939,0.193945216301697,0.834518236501102
"AT1G66720",2.00442288718041,-4.32642724115946,4.62287189966206,-0.935874351499062,0.349337884257028,NA
"AT1G66730",160.862074268562,-0.474010629918827,0.790321323199178,-0.599769506407922,0.548659858392649,0.982533087933686
"AT1G66740",260.727603525869,0.211598735658302,0.374790077578495,0.564579342722823,0.572359919113434,0.98530333974433
"AT1G66750",216.749466069625,-0.0893138383519548,0.409900461618082,-0.217891529078519,0.827513627403369,0.995912776838911
"AT1G66760",992.283762538822,-0.536570748889503,0.256541477424783,-2.09155554211238,0.036478293016754,0.425037183321414
"AT1G66770",0,NA,NA,NA,NA,NA
"AT1G66780",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66800",388.166615491168,-1.31940465819055,1.63473367137587,-0.807106797451647,0.419604956211888,0.966147289094905
"AT1G66810",5.09902842657612,-1.21887983776701,1.60218250033596,-0.760762171295357,0.446799132905041,NA
"AT1G66820",27.8604823856501,-1.12497952251001,0.891005816508091,-1.26259503772812,0.206734752147364,0.844750938256629
"AT1G66830",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66840",10.6602182590612,-0.517264990110651,1.1672298667531,-0.443156061067504,0.657652857905316,0.995357432799861
"AT1G66850",0,NA,NA,NA,NA,NA
"AT1G66852",0,NA,NA,NA,NA,NA
"AT1G66855",0,NA,NA,NA,NA,NA
"AT1G66860",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G66870",5.12299016100398,-1.75453922021029,1.91065477794885,-0.918292116639638,0.358465953380177,NA
"AT1G66880",386.923814358499,0.553038009781526,0.713562508007393,0.775037930910737,0.438317246437312,0.968670578154188
"AT1G66890",102.58692637454,-0.737197932709388,0.455695545073815,-1.61774224189524,0.105718158399923,0.698878535304159
"AT1G66900",203.827203373335,-0.202570609613043,0.402915391414383,-0.502762152872702,0.615131505836242,0.989239511875973
"AT1G66910",1.6428619771799,-4.03261627344907,3.63712694130284,-1.10873674153495,0.26754376686693,NA
"AT1G66920",0.955988612299597,0.425035780123317,4.64258189031121,0.091551595677901,0.927054310911189,NA
"AT1G66930",24.8538366893314,-1.1827043147877,0.88737847550661,-1.33280707999198,0.182595121719388,0.823896074369176
"AT1G66940",0.79949152852631,-0.8672589357161,4.87601062675263,-0.177862396557919,0.858831043110482,NA
"AT1G66950",2.41518890720172,-2.96615060672615,2.79681357852522,-1.06054641235339,0.288896086881588,NA
"AT1G66960",0.754401333378391,1.31388321430861,4.88091793891869,0.269187728773757,0.787785222887878,NA
"AT1G66970",1.12218586236494,-1.73444999446202,4.44835265373474,-0.389908383951037,0.696604294117467,NA
"AT1G66980",4.66772204038353,-1.75935783667805,2.2177855959333,-0.793294825209498,0.427606071067694,NA
"AT1G67000",57.0473096583179,-1.21673159097285,0.914526724080101,-1.33044946521025,0.183370226018244,0.824375608219922
"AT1G67020",8.97246030139992,-1.85592683413788,1.78704144536054,-1.03854716909682,0.299015387141498,NA
"AT1G67025",1.02439450258396,1.87533042047323,4.58249773184837,0.409237610187928,0.682365296111841,NA
"AT1G67030",1421.05232834061,0.722130011944148,0.254924388384581,2.83272234767408,0.00461534553631648,0.124067775403876
"AT1G67035",8.704982093191,-1.85199326842369,1.33023598223739,-1.39222911810634,0.163853027934491,NA
"AT1G67040",13.8886162880173,1.13176384594979,1.0466794434023,1.08128983814846,0.279568206256476,0.910519193961276
"AT1G67050",97.429128529033,0.660592165084184,0.659525028653422,1.0016180378066,0.316528105792483,0.938340826174562
"AT1G67060",519.740432820152,0.637252581735736,0.436910230701433,1.4585435106719,0.144690791142574,0.768947590520452
"AT1G67070",200.566810004259,0.161296280016672,0.730206735079999,0.2208912521178,0.825177108990871,0.995912776838911
"AT1G67080",272.552401826737,-0.630738702303811,0.369348301105718,-1.70770706245452,0.087690711047245,0.645116201192584
"AT1G67090",229.983627551652,0.700999644547277,0.592637739822297,1.18284678386745,0.236869875382222,0.87586290688148
"AT1G67100",0,NA,NA,NA,NA,NA
"AT1G67110",84.1106103896061,-0.388782482236198,0.625111803536123,-0.621940715303949,0.533980851425045,0.978732944659125
"AT1G67120",811.938184402078,0.377985682887844,0.416659568904897,0.907181092423487,0.364311040630796,0.952078232040827
"AT1G67130",0,NA,NA,NA,NA,NA
"AT1G67140",522.734639481979,0.296574028290032,0.381134474869849,0.778134878486937,0.436489502764738,0.968639536995575
"AT1G67148",95.0651126344452,-0.612552137072995,0.538133070633082,-1.13829119691968,0.254998908632548,0.889997819556684
"AT1G67150",103.596468250695,-0.15876858118946,0.634322584421938,-0.250296276829157,0.802358235515558,0.995912776838911
"AT1G67160",0.533605851180268,2.66334497817062,4.89433603948106,0.544168801791756,0.586325318495914,NA
"AT1G67170",118.088958041574,0.179091980014301,0.427007262410031,0.419412023588324,0.67491503838369,0.995441768688644
"AT1G67180",9.80806399196812,0.397646085169234,1.18685917393066,0.335040663545873,0.737594412034814,NA
"AT1G67190",156.182251905184,-0.129664054107837,0.396144612844056,-0.327314949904114,0.743429686268364,0.995818004740788
"AT1G67210",64.2638831126989,0.0443049846468139,0.572927003383566,0.0773309416123862,0.93836027675182,0.996871337135392
"AT1G67220",0,NA,NA,NA,NA,NA
"AT1G67230",1783.78429939212,-0.391227637606513,0.266971190034625,-1.46543017452847,0.142803589918051,0.766460812855591
"AT1G67235",0,NA,NA,NA,NA,NA
"AT1G67250",347.541867169261,0.426347903507632,0.352368993807452,1.20994727402322,0.226299125561468,0.867047722796149
"AT1G67260",0,NA,NA,NA,NA,NA
"AT1G67265",1.37796860270457,-3.78091438035138,3.87479007500394,-0.975772701788893,0.329177115320074,NA
"AT1G67270",7.58495629061053,2.55752376926199,1.49026738435423,1.71615093781995,0.0861344202406006,NA
"AT1G67280",642.991256058514,-0.0836721913936898,0.283987994089232,-0.29463284763862,0.768274366655964,0.995912776838911
"AT1G67290",0,NA,NA,NA,NA,NA
"AT1G67300",231.625109413847,0.0459612296907816,0.419385111300902,0.10959194413987,0.912732999818863,0.996150562299559
"AT1G67310",623.42063209934,-0.471421059926714,0.309007160678013,-1.52559914434454,0.127109725362172,0.742204744267976
"AT1G67320",45.4709830362394,-0.127538640186188,0.646038276263592,-0.197416538419081,0.843501588501257,0.996150562299559
"AT1G67325",218.887116266887,-0.694414502407899,0.407188322708316,-1.70538903912854,0.088121891220214,0.646825235076278
"AT1G67330",385.488059070289,-0.367860111261001,0.433763421180558,-0.848066234492088,0.396401084811627,0.960497214467494
"AT1G67340",492.667555823577,-0.00541880274531753,0.332930181243442,-0.0162760934592327,0.98701412967168,0.999324116178341
"AT1G67350",743.142083146598,0.0268765243953657,0.35218127206289,0.0763144622595556,0.939168920178385,0.997058086770425
"AT1G67360",487.19458750329,0.0217765494348393,0.375072549996788,0.0580595659027188,0.953701181768923,0.997851152353146
"AT1G67370",2.9960328548168,-0.809782080447698,2.00021499287938,-0.404847520556772,0.685589595866569,NA
"AT1G67390",0,NA,NA,NA,NA,NA
"AT1G67400",17.0081683993244,0.0473276818531035,0.915506857255991,0.0516956060765691,0.95877123840315,0.997973868015811
"AT1G67410",143.525233699691,-0.216693951163194,0.414043476600862,-0.523360379789505,0.60072349023126,0.987507303752627
"AT1G67420",111.103604255561,-0.16967897077545,0.437552315753538,-0.387791275846031,0.698170502177834,0.995818004740788
"AT1G67430",3370.63503131675,0.442086813359596,0.281287760023649,1.57165321847786,0.116030997057239,0.721983737019105
"AT1G67440",81.2886202946435,-0.336909727936459,0.526317766435176,-0.640126078620519,0.522090635889138,0.975774333077918
"AT1G67450",0,NA,NA,NA,NA,NA
"AT1G67455",0,NA,NA,NA,NA,NA
"AT1G67460",2.13698221903609,-2.76186428372047,3.7345796586311,-0.739538190686989,0.459580258198838,NA
"AT1G67470",109.16188429253,-0.583188621223694,0.628766622356164,-0.927512053738354,0.353660736354175,0.950159074371174
"AT1G67480",2451.14579153318,0.0633229128568125,0.356913492554557,0.177418097600031,0.859179992981251,0.996150562299559
"AT1G67490",209.981022127657,-0.115881160676749,0.385796859297685,-0.300368336040118,0.763896213395514,0.995912776838911
"AT1G67500",379.847787382226,0.0623386692347156,0.419513520804785,0.148597521040863,0.881871229215712,0.996150562299559
"AT1G67510",66.808010578233,-0.640857120429931,0.592326933910144,-1.08193141952777,0.279283002486284,0.910492299062999
"AT1G67520",109.809633468577,-0.224148285736611,1.20305441089523,-0.186316000096633,0.85219696088423,0.996150562299559
"AT1G67530",393.041095762176,-0.380754696540108,0.355156437502149,-1.07207601027309,0.283685893003734,0.911844252372177
"AT1G67540",0.278221081896005,1.71248552580031,4.99379608663948,0.342922597577008,0.731656691018222,NA
"AT1G67550",197.478658963363,0.675836559092198,0.590570957929005,1.14437824958782,0.252466804471292,0.888398907094793
"AT1G67560",412.027693249888,-0.0343218704172944,0.437237759333542,-0.0784970412198832,0.937432683726824,0.996487580910635
"AT1G67570",67.7270832942187,0.268636139366289,0.573706278350055,0.46824681810851,0.639608095060261,0.992426483535589
"AT1G67580",745.247408487443,-0.676180160176859,0.349203005982108,-1.93635263326314,0.0528245265603807,0.511449378995128
"AT1G67590",74.0029148912827,0.375624616381753,0.719661513962776,0.521946233185927,0.601707766746032,0.987507303752627
"AT1G67600",42.0463685764015,0.557670082339801,0.623526488428906,0.894380740335438,0.37111821361999,0.952891093045471
"AT1G67620",111.196027232012,0.404237941241441,0.451945650637327,0.894439277535673,0.37108690521884,0.952891093045471
"AT1G67623",0.266802925590134,1.68199457840834,4.99595130827168,0.336671531530642,0.736364526296994,NA
"AT1G67630",51.1520499743031,-0.305430171176428,0.600134134664255,-0.508936508581204,0.610796728559338,0.989239511875973
"AT1G67635",5.17892999077266,-0.527123056349952,1.83876475686292,-0.286672373060524,0.774363193206557,NA
"AT1G67640",0,NA,NA,NA,NA,NA
"AT1G67650",53.1929577711202,-1.16715940895501,1.02278851978346,-1.14115419402841,0.253805762228986,0.889399755009051
"AT1G67660",55.0444729461381,0.263398001328287,0.605162647230431,0.435251584898286,0.663379823064763,0.995357432799861
"AT1G67670",0.200442288718041,-1.14015546083758,4.987752451342,-0.228591028115441,0.819186798479686,NA
"AT1G67680",744.498708394399,0.398082530063426,0.308282204160879,1.29129260362912,0.196602234403283,0.834855723781332
"AT1G67690",80.4579809523553,0.827983398354261,0.531951763521344,1.55650089939224,0.11958902895878,0.730040994510319
"AT1G67700",155.203070496103,-0.0857214221660459,0.376982556420744,-0.227388298758242,0.820121818241156,0.995912776838911
"AT1G67710",617.402873558996,-0.235912557919332,0.321388080761466,-0.734042648253737,0.462922745757901,0.97420058809706
"AT1G67720",212.184001445407,0.215200460449286,0.364900583140295,0.58975093598726,0.555357640863582,0.982821749009347
"AT1G67730",1592.67207175817,0.687042669129827,0.326518860988871,2.10414389860696,0.035365896538675,0.417376597982424
"AT1G67740",8.32343788480372,0.125169906531469,1.26863181518288,0.0986652746947113,0.921404041071429,NA
"AT1G67750",39.6460169020396,0.195968713007213,0.693771073857006,0.282468843674513,0.777584033407791,0.995912776838911
"AT1G67760",0.278221081896005,1.71248552580031,4.99379608663948,0.342922597577008,0.731656691018222,NA
"AT1G67770",3.08428704931328,0.0748345454024456,2.17248290501889,0.0344465520209904,0.972521062334359,NA
"AT1G67775",0,NA,NA,NA,NA,NA
"AT1G67780",29.2034010609009,0.235813821025418,0.915340632378315,0.257624115748808,0.796697016123712,0.995912776838911
"AT1G67785",619.992730384099,0.202559877925977,0.287899468280465,0.703578506538427,0.481695300429909,0.974341722293499
"AT1G67790",1.41790589277063,-0.703336629324731,2.72470428782342,-0.258133197230947,0.796304111842454,NA
"AT1G67800",765.577077240569,0.896862928583532,0.545568556670529,1.6439050924358,0.100195808110263,0.68082051874479
"AT1G67810",363.644686898132,-0.196876993812181,0.780590383829338,-0.252215499819974,0.800874498145534,0.995912776838911
"AT1G67820",58.6887746281538,-0.115265638560056,0.549486037436296,-0.209769913532005,0.833847256122606,0.996150562299559
"AT1G67830",54.5651060578424,0.432982174645978,0.765833206133144,0.565373988981489,0.571819412771243,0.98530333974433
"AT1G67840",83.8916151644239,0.0648326467526373,0.473630356282509,0.136884483632983,0.891122103648095,0.996150562299559
"AT1G67850",105.797525297158,0.238272246940872,0.581525067361831,0.409736845948579,0.681998998117563,0.995626484985123
"AT1G67855",0,NA,NA,NA,NA,NA
"AT1G67856",0.262536722433669,-1.33719063887338,4.97534518814371,-0.268763389937229,0.788111767636057,NA
"AT1G67860",0,NA,NA,NA,NA,NA
"AT1G67865",0,NA,NA,NA,NA,NA
"AT1G67870",823.526013289979,-1.21723276406932,0.518610345036231,-2.34710467255389,0.0189199387972996,0.292119737570682
"AT1G67880",218.093669850078,-0.469810314551592,0.48906130592898,-0.960636854431121,0.336734791288274,0.948463448877421
"AT1G67890",273.952424823627,-0.06667918308823,0.317193591489173,-0.210216047478078,0.833499055314568,0.996150562299559
"AT1G67900",193.986591340372,-0.626045764789358,0.372679351979834,-1.67985095354366,0.0929863185133182,0.661544882838019
"AT1G67910",23.0840084933146,-0.627230345192717,0.912488402970668,-0.687384456778547,0.491840489765266,0.974564495945494
"AT1G67920",229.954761518386,-0.44872845963732,0.469281739133488,-0.956202686398753,0.338969842987175,0.948463448877421
"AT1G67930",188.880811728774,-0.0889790842957024,0.359469095622607,-0.247529162810475,0.804498724892283,0.995912776838911
"AT1G67940",232.334497226801,-0.156984182149395,0.526268392640452,-0.298296808899649,0.765476639622219,0.995912776838911
"AT1G67950",85.0016560272451,0.729896974676297,0.534810422597988,1.36477701973462,0.172323143626806,0.81268569748444
"AT1G67960",193.594680017744,-0.0972060950784284,0.355604063621382,-0.273354848897131,0.784580456812469,0.995912776838911
"AT1G67970",105.558810028818,-0.0679153064034798,0.512961366823453,-0.132398482217189,0.894669115124414,0.996150562299559
"AT1G67980",1236.31402003643,1.07022251866435,1.79105409595871,0.597537796920359,0.550148379817606,0.982533087933686
"AT1G67990",0.266802925590134,1.68199457840834,4.99595130827168,0.336671531530642,0.736364526296994,NA
"AT1G68000",562.495858395094,-0.0308967176475889,0.312249224311932,-0.0989489012043905,0.921178841838608,0.996150562299559
"AT1G68010",55.0069352485803,-1.4395203334852,0.601731871813389,-2.39229530778724,0.0167433646076344,0.272925749149445
"AT1G68020",492.032264852001,-0.547252550307764,0.292258761847832,-1.87249322089682,0.061138398903747,0.547257151568082
"AT1G68030",20.4549237187537,0.665485675807478,0.861433863555928,0.772532522764322,0.439799092140785,0.969716370355113
"AT1G68040",0.266802925590134,1.68199457840834,4.99595130827168,0.336671531530642,0.736364526296994,NA
"AT1G68050",253.793291808087,0.263169645887326,0.371923396312036,0.707590994535153,0.479199286859434,0.974341722293499
"AT1G68060",449.683056944273,0.522309112706061,0.290436151024547,1.79836122625767,0.0721197830265153,0.591993951119883
"AT1G68070",419.011178703177,0.139603500941668,0.289780971727879,0.48175523778961,0.629979831032344,0.99110411830011
"AT1G68080",67.7889896687739,0.406204373198663,0.594978763327689,0.682720793136851,0.494783288106447,0.974803698157392
"AT1G68090",0,NA,NA,NA,NA,NA
"AT1G68100",364.80789758515,0.0092443832741613,0.312082249058553,0.029621624754527,0.976368818819501,0.999324116178341
"AT1G68110",2.16873593754576,-0.724306242318154,2.29228384970367,-0.315975808323994,0.752020870312722,NA
"AT1G68120",6.54870104415762,-0.796925488356974,1.41237489853889,-0.56424500972185,0.572587399858342,NA
"AT1G68130",57.8814187006188,0.226304266765184,0.64023677408895,0.353469647361654,0.723736379928975,0.995818004740788
"AT1G68140",869.708308554622,-0.121998947816052,0.312593504670584,-0.390279855445545,0.696329617611915,0.995818004740788
